gender,age,married,number_of_dependents,latitude,longitude,number_of_referrals,phone_service,multiple_lines,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,unlimited_data,paperless_billing,total_refunds,total_extra_data_charges,total_long_distance_charges,satisfaction_score,churn,cltv,corr_total_charges,contract_one_year,contract_two_year,payment_method_credit_card,payment_method_mailed_check,offer_offer_b,offer_offer_c,offer_offer_d,offer_offer_e,offer_nan,internet_type_dsl,internet_type_fiber_optic,internet_type_nan,streaming_music_or_movies
0,78,1,0,33.62251,-117.927024,4,1,1,23,0,0,1,0,1,1,1,0.0,0.0,0.1721230158730159,1,1,3128,20.16,0,0,0,0,0,0,0,0,1,0,1,0,1
1,66,1,0,33.765893,-117.881533,2,1,0,8,0,1,0,0,0,1,1,0.0,0.0,0.014472190692395005,1,1,3266,308.35,0,0,0,0,0,0,0,0,1,0,1,0,0
0,73,0,0,34.404544,-119.302118,0,1,0,20,0,0,1,0,1,1,1,0.0,0.0,0.24955872369314325,2,1,3561,55.2375,0,0,0,0,0,0,0,0,1,0,1,0,0
1,79,1,0,34.419203,-119.710008,1,1,1,25,0,0,1,0,1,1,1,0.0,0.0,0.27920230425892134,1,1,4479,1364.4299999999998,0,0,1,0,0,0,0,0,0,0,1,0,1
1,69,1,0,34.437945,-119.77191,1,1,1,4,0,1,1,1,1,1,1,0.0,0.0,0.46086742641633194,3,1,4708,1045.4571428571428,0,1,0,0,0,0,0,0,0,0,1,0,1
0,65,1,0,33.507255,-117.029473,2,1,1,3,0,0,1,1,0,0,1,0.0,0.08741953429229914,0.5260669156798856,3,1,2596,251.66,0,0,0,0,0,0,0,0,1,0,1,0,0
0,68,0,0,35.939068,-119.043666,0,1,1,4,0,1,1,0,1,1,1,0.0,0.0,0.3514068213368659,3,1,5605,918.4416666666666,1,0,0,0,0,0,0,0,1,0,1,0,1
0,79,0,0,33.507255,-117.029473,0,1,1,9,0,0,0,0,1,1,1,0.0,0.0,0.22502849905003167,2,1,4819,493.4375,0,0,0,0,0,0,0,0,1,0,1,0,1
0,80,0,0,35.842889,-121.004862,0,1,0,8,0,0,0,0,0,1,1,0.0,0.0,0.6838203848895223,2,1,2825,23.383333333333336,0,0,0,0,0,0,0,0,1,0,1,0,0
1,77,1,0,35.050345,-120.489599,3,1,1,3,0,1,1,0,1,1,0,0.0,0.0,0.0719846623588724,2,1,4113,586.7916666666666,0,0,0,0,0,0,0,0,1,0,1,0,1
0,65,1,0,37.890145,-119.184087,1,1,1,20,0,0,0,0,1,1,1,0.0,0.0,0.5438888049554313,1,1,5676,910.1125,0,0,1,0,0,0,0,0,1,0,1,0,1
1,66,0,0,34.598221,-117.79593,0,0,0,6,0,0,0,0,0,1,1,0.0,0.0,0.0,3,1,5573,23.75,0,0,1,0,0,0,0,0,1,1,0,0,0
1,75,0,0,36.814539,-119.711868,0,1,1,13,0,0,0,0,1,0,1,0.0,0.0,0.5056586525276533,3,1,2015,182.3166666666667,0,0,0,0,0,0,0,0,1,0,1,0,0
0,74,0,0,36.497895,-119.285484,0,1,1,4,0,1,0,0,1,1,1,0.0,0.0,0.38289740009100465,3,1,5362,637.33,0,0,0,0,0,0,0,0,1,0,1,0,1
0,80,0,0,36.789213,-119.140338,0,1,1,7,0,1,1,0,1,1,1,0.0,0.0,0.2738931696486875,1,1,2292,255.23333333333335,0,0,0,0,0,0,0,0,1,0,1,0,1
1,74,0,0,36.625792,-119.672483,0,1,1,9,0,0,0,0,0,1,1,0.038195608078313785,0.0,0.31127083517064996,1,1,4553,283.475,0,0,1,0,0,0,0,0,1,0,1,0,0
1,70,1,0,36.959731,-120.653519,0,1,1,15,0,0,0,0,1,1,1,0.0014583613614960313,0.0,0.11408942105027131,2,1,5390,1393.6875,0,0,0,0,0,0,0,0,1,0,1,0,1
1,76,1,0,36.635661,-120.288644,3,1,1,17,1,1,1,0,1,1,1,0.010270413106667842,0.0,0.49745882145688364,1,1,5712,648.7428571428571,0,0,0,0,0,0,0,0,1,0,1,0,0
0,72,0,0,35.930782,-121.189757,0,1,1,6,0,1,0,0,0,1,1,0.010664899088020844,0.0,0.4155333592375031,3,1,4078,437.51000000000005,0,0,0,0,0,0,0,0,1,0,1,0,1
0,66,0,0,35.989792,-121.055933,0,1,1,14,0,0,0,0,1,1,1,0.029850746268656716,0.0,0.3249177839615482,3,1,2688,395.3,0,0,0,0,0,0,0,0,1,0,1,0,1
1,75,0,0,36.689582,-121.758398,0,1,0,15,0,0,0,0,0,0,1,0.0,1.1510791366906474,0.5928057553956835,2,1,3273,34.75,0,0,0,0,0,0,0,0,1,0,1,0,0
1,65,1,0,36.125529,-120.864443,1,1,1,5,0,0,0,0,0,1,1,0.0,0.0,0.28200143643763464,2,1,3041,783.1875,0,0,1,0,0,0,0,0,1,0,1,0,1
1,79,0,0,37.680844,-122.48131,0,1,0,17,1,0,1,0,0,1,0,0.0,0.0,0.1720042987641053,1,1,2654,558.3,1,0,1,0,0,0,0,0,1,1,0,0,1
1,73,0,0,37.794487,-122.42227,0,1,1,22,0,1,1,0,1,1,0,0.0,0.0,0.436305432633462,2,1,4283,442.5416666666667,0,0,1,0,0,1,0,0,0,0,1,0,1
1,79,0,0,37.800254,-122.436975,0,1,1,23,0,0,0,0,1,0,1,0.0,0.03990369907290406,0.43502214655298543,1,1,4892,1253.0166666666667,0,0,0,0,0,1,0,0,0,0,1,0,1
0,70,1,0,37.820894,-122.369725,1,1,0,21,0,0,1,1,1,1,1,0.0,0.0,0.5105794662178408,2,1,4050,582.26,0,0,0,0,0,1,0,0,0,0,1,0,1
1,71,0,0,37.556634,-122.317723,0,1,1,28,0,0,0,0,0,1,1,0.0,0.0,0.3915012942191544,1,1,2930,57.95,0,0,0,0,0,0,0,0,1,0,1,0,0
1,69,0,0,38.013825,-122.039144,0,1,0,5,0,0,0,0,0,1,1,0.0,0.0,0.4851612903225807,1,1,5057,23.25,0,0,0,0,0,0,0,0,1,0,1,0,0
0,70,0,0,37.656695,-122.048361,0,1,1,25,0,1,1,1,1,0,1,0.0,0.01914948911898672,0.1556361049939132,1,1,3401,609.2416666666667,0,0,0,0,0,1,0,0,0,0,1,0,1
1,71,1,0,38.232389,-122.324944,1,1,1,2,0,0,1,0,1,1,1,0.0,0.0,0.4514839582237583,2,1,2487,133.09,0,0,0,0,0,0,0,0,1,0,1,0,1
1,67,0,0,37.963995,-122.288296,0,1,1,15,0,0,1,0,0,1,1,0.0,0.0,0.2166264650925769,3,1,3715,294.35,0,0,0,0,0,0,0,0,1,0,1,0,0
1,67,1,0,37.972662,-122.491452,2,1,0,2,0,0,0,0,1,1,1,0.0,0.0,0.37007455651726795,1,1,3443,194.48333333333335,0,0,1,0,0,0,0,0,1,0,1,0,0
0,69,0,0,38.135897,-122.563683,0,1,1,28,1,0,0,0,1,1,1,0.0,0.0,0.07175292408837246,1,1,3269,261.62,0,0,0,0,0,0,1,0,0,0,1,0,1
1,75,0,0,37.921137,-122.657562,0,1,0,18,0,0,0,0,0,1,1,0.0,0.0,0.0946380190284166,1,1,3856,264.51666666666665,0,0,0,0,0,0,1,0,0,0,1,0,1
1,67,0,0,37.233034,-121.947427,0,1,0,6,0,0,0,0,1,1,1,0.0,0.0,0.4785430186309399,2,1,2718,159.23333333333332,0,0,0,0,0,0,0,0,1,0,1,0,1
1,66,1,0,36.863303,-121.781632,0,1,1,23,0,0,0,0,1,1,1,0.0,0.0,0.4506682161533992,1,1,4843,21.5125,0,0,0,0,0,0,0,0,1,0,1,0,0
0,67,0,0,37.34667,-121.910019,0,0,0,4,0,0,0,0,0,1,1,0.0,0.0,0.0,1,1,3244,164.9,0,0,0,0,0,0,1,0,0,1,0,0,1
1,71,1,0,37.327069,-121.916819,1,1,1,6,1,0,0,1,0,0,1,0.0,0.03096310745746443,0.35561438545972474,1,1,5271,645.9300000000001,1,0,0,0,0,0,0,0,1,0,0,0,0
1,74,1,0,37.375156,-121.795867,1,1,0,8,0,1,0,0,0,1,1,0.0,0.0,0.3546955230214301,1,1,2076,294.5625,0,0,1,0,0,0,1,0,0,0,1,0,0
0,70,0,0,38.002125,-121.324979,0,1,1,27,0,0,0,0,0,1,1,0.05337935463156205,0.0,0.2537164873976561,1,1,3145,155.725,0,0,0,0,0,0,0,0,1,0,1,0,0
1,76,1,0,38.071327,-120.632221,1,1,1,22,0,0,1,1,1,1,1,0.010064000238695527,0.0,0.41542569855738387,1,1,3966,558.5916666666667,0,0,0,0,0,1,0,0,0,0,1,0,1
1,67,1,0,38.244806,-120.417301,1,1,1,29,0,0,0,0,0,0,1,0.0,0.4032258064516129,0.2333333333333333,3,1,5429,24.8,0,0,0,0,0,0,0,0,1,0,1,0,0
1,80,0,0,37.4695,-120.672724,0,1,0,20,0,0,0,0,0,1,1,0.0,0.0,0.21239190514397788,1,1,3068,186.95000000000002,0,0,0,0,0,0,0,0,1,0,1,0,0
0,67,1,0,37.394411,-120.127262,1,1,1,27,0,1,1,0,1,1,1,0.04627428787021317,0.0,0.3466893039049236,3,1,2709,176.70000000000002,0,0,0,0,0,0,1,0,0,0,1,0,0
0,68,1,0,37.605926,-120.69955,1,1,1,20,1,0,0,0,1,1,1,0.07418380555156048,0.0,0.21757514741838058,1,1,4708,69.53,0,0,0,0,0,0,0,0,1,0,1,0,1
1,69,1,0,37.990574,-120.261821,1,1,1,20,0,1,1,0,1,1,1,0.002146025487573048,0.0,0.1720059142434697,1,1,5005,1183.5833333333333,0,0,0,0,0,0,0,0,1,0,1,0,1
0,80,0,0,33.141265,-116.967221,0,1,0,5,0,0,0,0,0,1,1,0.0,0.0,0.40338028169014084,3,1,5345,23.666666666666668,0,0,0,0,0,0,0,0,1,0,1,0,0
0,73,1,0,33.141265,-116.967221,1,1,0,26,0,0,0,0,0,1,0,0.00815592656946438,0.0,0.382760444209413,3,1,4457,1103.0833333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
0,73,1,0,39.710591,-123.682799,1,1,0,8,0,0,0,0,0,1,1,0.0,0.0,0.5386281588447653,1,1,4568,23.083333333333332,0,0,0,0,0,0,0,0,1,0,1,0,0
1,65,0,0,39.094102,-123.500853,0,1,0,7,0,1,1,1,0,0,1,0.043292061179898034,0.07768875940762321,0.3336343772760379,1,1,5565,205.95,0,0,1,0,0,0,1,0,0,0,0,0,0
1,73,0,0,38.911299,-123.609588,0,0,0,25,0,1,1,0,1,1,1,0.007062409136291184,0.0,0.0,2,1,6280,713.6375,0,0,0,0,0,0,0,0,1,1,0,0,1
1,78,1,0,39.724433,-123.767578,0,1,1,15,0,0,1,0,1,1,1,0.0020848496231775176,0.0,0.21716244453313924,1,1,4726,851.86,0,0,0,0,0,0,0,0,1,0,1,0,1
1,68,0,0,41.867908,-123.794144,0,1,0,17,0,0,0,0,0,1,1,0.03760168725519735,0.0,0.03419704730340464,2,1,3684,110.63333333333333,0,0,1,0,0,0,0,0,1,0,1,0,0
1,65,1,0,39.955587,-123.681175,1,1,1,4,0,1,0,0,1,0,1,0.0011052961428583057,0.017906123080178738,0.18353125025434835,1,1,6363,1535.7875,0,0,0,0,0,0,0,0,1,0,1,0,0
1,67,0,0,38.626128,-121.328011,0,1,1,11,0,0,0,0,0,1,1,0.03789727513865445,0.0,0.22038099831203278,3,1,2075,259.1875,0,0,0,0,0,0,1,0,0,0,1,0,0
0,70,0,0,38.69508,-121.271616,0,1,0,9,0,1,0,0,0,1,1,0.019460242868749866,0.0,0.46687015525154263,1,1,2091,569.2375,0,0,0,0,0,1,0,0,0,0,1,0,0
0,69,1,0,38.313447,-121.123886,1,1,0,24,0,0,0,0,0,1,1,0.0,0.0,0.06676633235119091,3,1,5746,1148.2833333333333,0,0,0,0,0,0,0,0,1,0,0,0,0
0,73,0,0,38.883224,-121.15918,0,0,0,13,0,0,1,0,0,1,1,0.0,0.0,0.0,1,1,4002,26.21666666666667,0,0,0,0,0,0,0,0,1,1,0,0,0
1,74,0,0,38.759751,-121.288545,0,1,1,29,0,1,1,0,1,1,1,0.0,0.0,0.16318099456412324,1,1,5507,413.9166666666667,0,0,0,0,0,0,0,0,1,0,1,0,1
0,78,0,0,38.983388,-120.988814,0,1,1,25,0,0,0,0,1,1,1,0.0,0.0,0.05857562016537744,3,1,5512,46.8625,0,0,0,0,0,0,0,1,0,0,1,0,0
1,77,1,0,38.584505,-121.491956,1,1,0,4,0,1,1,0,0,1,1,0.0,0.0,0.07902247214764391,3,1,2174,473.03000000000003,0,0,1,0,0,1,0,0,0,0,1,0,0
0,70,0,0,38.567594,-121.437507,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,1.17840616966581,1,1,3848,19.45,0,0,0,0,0,0,0,0,1,0,0,1,0
0,78,1,0,38.685069,-121.543709,0,1,1,9,0,0,0,0,1,1,1,0.0,0.0,0.5959065662329758,3,1,2431,657.15,0,0,1,0,0,1,0,0,0,0,1,0,0
0,75,0,0,38.646096,-121.442433,0,1,0,16,0,0,0,1,1,1,0,0.0,0.0,0.5755249536087509,1,1,5556,255.975,0,0,0,0,0,0,0,0,1,1,0,0,0
0,75,0,0,39.449794,-121.936372,0,1,1,2,0,0,0,1,1,1,1,0.0,0.0,0.48224409185244693,1,1,3474,746.85,0,0,0,0,0,1,0,0,0,0,1,0,1
1,76,0,0,39.562239,-121.14836,0,1,0,20,0,1,1,1,0,1,1,0.0,0.0,0.14380027739251042,3,1,4486,30.041666666666668,0,0,1,0,0,0,0,1,0,0,1,0,1
1,70,1,0,39.971228,-121.041166,1,1,0,16,0,0,0,0,0,1,0,0.0,0.0,0.1215016551309058,2,1,3443,443.06666666666666,0,0,0,0,0,0,0,0,1,0,1,0,1
1,67,1,0,39.172777,-121.805845,1,0,0,20,0,0,0,0,1,1,1,0.0,0.0,0.0,1,1,3766,46.85,0,0,1,0,0,0,0,1,0,1,0,0,0
0,69,0,0,40.022184,-121.062384,0,0,0,21,0,0,0,0,0,1,0,0.0,0.0,0.0,1,1,4842,12.525,0,0,1,0,0,0,0,1,0,1,0,0,0
0,70,1,0,41.171578,-120.913161,1,0,0,21,0,1,1,0,1,1,0,0.0,0.0,0.0,1,1,2573,585.55,0,0,1,0,1,0,0,0,0,1,0,0,1
1,74,1,0,39.884395,-122.587513,2,1,1,4,0,0,0,0,0,1,1,0.0,0.0,0.5428121169672562,1,1,4990,214.1625,0,0,0,0,0,0,0,0,1,0,0,0,1
0,77,0,0,40.186772,-122.388361,0,1,1,2,1,1,0,0,1,1,1,0.0,0.0,0.38169717138103165,1,1,5849,676.125,0,0,0,0,0,1,0,0,0,0,1,0,1
1,66,1,0,40.012675,-120.101857,1,1,1,4,0,1,0,0,1,1,1,0.0,0.0,0.4776168396865127,1,1,3967,243.70999999999998,0,0,0,0,0,0,0,0,1,0,1,0,1
1,70,0,0,39.600599,-120.636358,0,1,1,29,0,0,0,0,1,0,1,0.0,0.023027878124955024,0.35362185345634056,2,1,2080,1158.0166666666667,0,0,0,0,0,1,0,0,0,0,1,0,1
0,68,0,0,39.24124,-120.054765,0,1,0,10,0,0,0,0,0,1,1,0.0,0.0,0.6580459770114943,2,1,2151,23.2,0,0,0,0,0,0,0,1,0,0,1,0,0
0,65,0,0,34.027337,-118.28515,0,1,0,13,0,0,0,0,1,1,0,0.0,0.0,0.23416188655194392,1,1,2139,26.150000000000002,0,0,0,0,0,0,0,1,0,0,1,0,0
0,76,0,0,32.898613,-117.202937,0,1,1,21,0,0,0,0,0,1,1,0.0,0.0,0.15238032786885244,3,1,3543,190.625,0,0,0,0,0,0,0,1,0,0,1,0,1
1,73,0,0,34.066303,-118.435479,0,1,0,30,0,1,1,1,1,1,1,0.0,0.0,0.08749274230684526,3,1,2645,416.22499999999997,1,0,1,0,0,1,0,0,0,0,0,0,0
1,70,0,0,34.099869,-118.326843,0,1,1,11,0,0,1,0,1,1,1,0.0,0.0,0.2023059857936621,2,1,6204,982.6600000000001,0,0,0,0,1,0,0,0,0,0,1,0,1
0,68,0,0,34.110845,-118.259595,0,1,1,25,0,0,0,0,1,1,1,0.0,0.0,0.468893621791279,3,1,2516,111.5125,0,0,1,0,0,0,0,0,1,0,1,0,0
0,77,0,0,33.993991,-118.39704,0,1,1,25,0,0,0,0,0,1,1,0.0,0.0,0.2962121212121212,3,1,3350,39.6,0,0,1,0,0,0,0,0,1,0,1,0,0
0,73,0,0,34.019323,-118.391902,0,1,0,6,1,1,0,0,0,1,0,0.0,0.0,0.49404990403071014,1,1,3016,20.84,0,0,1,0,0,0,0,0,1,1,0,0,0
1,71,1,0,33.876482,-118.284077,1,1,1,11,0,0,0,0,1,1,1,0.0,0.0,0.05141955835962145,1,1,5795,23.775,0,0,0,0,0,0,0,0,1,0,1,0,1
1,69,1,0,33.833699,-118.314387,1,1,1,6,0,1,0,0,1,1,1,0.0,0.0,0.0758316214365517,1,1,5884,1109.8799999999999,0,0,0,0,1,0,0,0,0,0,1,0,1
1,80,1,0,34.015217,-118.109962,1,1,1,30,1,0,1,0,1,1,1,0.0,0.0,0.23766615098033028,1,1,4788,791.8249999999999,0,0,0,0,1,0,0,0,0,0,1,0,0
1,66,1,0,33.847755,-118.112532,0,1,1,2,0,1,1,0,1,1,1,0.0,0.0,0.05645810440900136,3,1,5925,1281.6583333333333,0,1,0,0,0,0,0,0,1,0,1,0,1
1,79,0,0,34.128284,-118.047732,0,1,0,11,0,0,0,0,1,1,1,0.0,0.0,0.05102834908282379,1,1,2834,149.91666666666666,0,0,0,0,0,0,0,0,1,0,1,0,1
1,80,0,0,34.224377,-118.632656,0,1,1,18,0,0,0,0,0,1,1,0.0,0.0,0.3781021897810219,3,1,4403,18.8375,0,0,0,0,0,0,0,0,1,0,1,0,0
0,78,0,0,34.364153,-118.615583,0,1,1,5,0,0,0,0,0,1,1,0.0,0.0,0.04973259083641175,2,1,5118,226.7125,0,0,1,0,0,0,0,0,1,0,1,0,1
0,67,1,0,34.506627,-118.699048,1,1,1,4,0,1,1,0,1,0,1,0.0,0.010227667887168368,0.3227851985190337,3,1,5863,977.74,0,0,0,0,1,0,0,0,0,0,1,0,0
1,73,0,0,34.178483,-118.431791,0,1,0,28,0,0,1,0,0,1,0,0.0,0.0,0.3938883034773446,1,1,4618,59.3125,0,0,0,0,0,0,0,0,1,1,0,0,0
1,75,0,0,34.207295,-118.400022,0,1,1,12,0,1,0,0,0,1,1,0.0,0.0,0.3617190608834063,1,1,2960,100.52000000000001,0,0,0,0,0,0,0,0,1,0,1,0,1
1,67,0,0,34.066964,-117.937007,0,1,1,15,0,1,0,0,1,1,1,0.0,0.0,0.10435066347618012,1,1,2313,183.88,0,0,1,0,0,0,0,0,1,0,1,0,1
0,75,0,0,32.673483,-116.472863,0,1,0,28,0,0,0,0,0,1,1,0.0,0.0,0.16472617507546358,1,1,2767,38.65,0,0,0,0,0,0,0,0,1,0,1,0,0
1,80,1,0,32.605012,-116.97595,2,1,1,22,0,1,1,0,0,1,1,0.0,0.0,0.53607168268593,2,1,6245,691.0083333333333,0,0,0,0,1,0,0,0,0,0,0,0,0
1,72,1,0,32.730264,-116.950963,0,1,1,18,0,1,1,0,1,0,0,0.0,0.03320726870214925,0.012087445807582326,1,1,3157,542.05,0,0,0,0,0,1,0,0,0,0,1,0,1
0,70,1,0,33.290907,-117.202895,1,0,0,12,0,0,1,0,1,1,1,0.0,0.0,0.0,2,1,2167,270.23333333333335,0,0,0,0,0,0,0,0,1,1,0,0,1
0,73,1,0,33.079834,-117.134275,1,1,0,9,1,0,0,0,0,1,1,0.0,0.0,0.48920282542885973,1,1,4989,12.3875,0,0,0,0,0,0,0,1,0,0,0,0,0
0,75,1,0,33.384345,-117.072619,1,1,0,20,0,1,0,0,0,1,0,0.0,0.0,0.11920069504778455,1,1,5461,28.775,0,0,1,0,0,0,0,1,0,1,0,0,0
1,70,1,0,33.313828,-116.940501,1,1,1,21,0,1,1,0,0,0,1,0.0,0.018213609208800816,0.37375054640827626,3,1,2151,549.04,0,0,0,0,0,1,0,0,0,0,1,0,1
0,77,0,0,33.22784,-117.200024,0,0,0,15,0,0,0,0,0,1,0,0.0,0.0,0.0,2,1,4628,12.625,0,0,0,0,0,0,0,1,0,1,0,0,0
1,80,1,0,32.961064,-117.134917,1,1,1,22,0,0,1,0,1,1,1,0.0,0.0,0.05268319782908302,1,1,2436,936.01,0,0,0,0,1,0,0,0,0,0,1,0,1
0,78,0,0,33.537646,-116.291089,0,1,0,22,0,0,0,0,0,0,1,0.0,0.28109627547434995,0.3478566408995081,3,1,5287,35.575,0,0,0,0,0,0,0,1,0,0,1,0,0
0,69,0,0,33.832799,-116.250973,0,1,1,5,1,0,0,0,0,1,1,0.0,0.0,0.15543428233282924,1,1,4997,304.18,0,0,0,0,0,0,0,0,1,0,1,0,0
1,71,1,0,33.906496,-116.569499,1,1,0,3,0,0,0,0,0,0,1,0.0,0.005547542438699656,0.6203594807500278,3,1,4876,1802.6,0,0,0,0,1,0,0,0,0,0,1,0,1
1,70,0,0,34.248061,-117.29028,0,1,1,14,0,0,0,0,1,1,1,0.0,0.0,0.2560609911054638,1,1,4998,49.1875,0,0,0,0,0,0,0,0,1,0,1,0,1
0,66,0,0,34.508417,-116.856103,0,1,0,22,1,0,1,0,0,1,1,0.0,0.0,0.4698924731182796,1,1,5527,11.16,0,0,0,0,0,0,0,1,0,0,0,0,0
1,77,0,0,34.003243,-117.138286,0,1,1,21,0,0,1,0,1,1,1,0.0,0.0,0.4117867589994627,1,1,2169,837.55,0,0,0,0,1,0,0,0,0,0,1,0,1
1,71,1,0,34.186211,-117.07683,1,1,1,15,1,1,1,1,1,0,0,0.0,0.029100221161680827,0.3845070422535211,1,1,5910,736.3714285714286,0,1,1,0,0,0,0,0,1,1,0,0,0
1,68,0,0,34.567058,-117.362329,0,1,1,25,0,0,1,0,1,1,1,0.0,0.0,0.3973200240253983,3,1,3689,699.26,0,0,0,0,0,1,0,0,0,0,1,0,1
1,71,1,0,34.358321,-117.618263,0,1,1,24,0,0,1,0,0,1,1,0.0,0.0,0.18462211527944875,2,1,5124,182.85999999999999,0,0,0,0,0,0,0,0,1,0,1,0,1
0,79,0,0,34.084909,-117.258107,0,1,0,27,0,0,0,0,1,1,1,0.0,0.0,0.38351050259375796,3,1,5154,783.9333333333334,0,0,0,0,0,1,0,0,0,0,1,0,1
0,80,0,0,33.885499,-117.324959,0,1,1,21,0,1,0,1,0,1,1,0.0,0.0,0.028209981073812132,1,1,5145,250.975,0,0,0,0,0,0,0,0,1,0,1,0,0
1,65,0,0,33.705836,-117.318204,0,1,0,12,0,0,0,0,0,1,1,0.0,0.0,0.39720865317515697,2,1,5674,23.883333333333336,0,0,0,0,0,0,0,1,0,0,1,0,0
0,70,0,0,33.787298,-117.320676,0,1,1,23,0,0,0,0,0,1,1,0.0,0.0,0.6597035040431267,2,1,4684,18.55,0,0,0,0,0,0,0,1,0,0,1,0,0
1,68,1,0,33.475493,-117.219551,8,1,1,20,0,1,0,0,1,0,1,0.0,0.034181022696199076,0.3062049949867834,1,1,3123,1097.1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,80,1,0,33.507255,-117.029473,3,1,1,25,1,0,0,0,0,1,1,0.0,0.0,0.38611678798594695,1,1,2673,435.48999999999995,1,0,0,0,0,1,0,0,0,0,1,0,1
1,77,1,0,33.716136,-117.752574,1,1,1,3,0,1,0,0,1,1,1,0.0,0.0,0.17402287477081577,3,1,4652,687.22,0,0,0,0,0,0,0,0,1,0,1,0,1
1,65,1,0,33.600987,-117.862734,1,1,0,13,0,0,0,0,0,1,0,0.0,0.0,0.7000705716302047,2,1,3022,23.616666666666664,0,0,1,0,0,0,0,1,0,0,1,0,0
1,66,1,0,33.766004,-117.786763,1,1,1,29,0,1,1,1,1,1,1,0.0,0.0,0.40720633310547094,2,1,3711,647.842857142857,1,0,0,0,1,0,0,0,0,0,0,0,1
1,70,0,0,34.227846,-119.079903,0,1,0,12,0,0,0,0,0,1,0,0.0,0.0,0.23429811866859626,3,1,2767,23.03333333333333,0,0,0,0,0,0,0,0,1,0,1,0,0
0,69,0,0,34.297628,-119.014627,0,1,1,14,0,0,1,0,0,1,1,0.0,0.0,0.587897024406553,2,1,5203,29.910000000000004,0,0,0,0,0,0,0,1,0,0,1,0,0
1,66,0,0,36.186867,-120.387793,0,1,1,2,0,0,0,0,1,1,1,0.0,0.0,0.33606527844009965,2,1,5904,1179.5625,0,0,0,0,1,0,0,0,0,0,1,0,1
0,75,0,0,35.846067,-119.004073,0,1,0,27,0,0,1,0,0,0,0,0.0,0.046072333563695,0.12315134761575673,1,1,3964,144.70000000000002,0,0,0,0,0,0,0,1,0,0,1,0,0
0,75,1,0,36.217864,-120.080117,1,1,1,12,0,0,0,0,0,1,1,0.0,0.0,0.23190847955476537,1,1,5245,161.7125,0,0,0,0,0,0,0,1,0,0,1,0,1
0,67,0,0,35.38381,-119.730885,0,1,1,15,0,0,0,0,0,1,1,0.0,0.0,0.33910274963820547,1,1,3336,431.875,0,0,1,0,0,0,1,0,0,0,1,0,1
0,75,1,0,36.303793,-119.375646,0,1,1,8,0,1,0,0,1,1,1,0.0,0.0,0.3365766503508217,2,1,6405,1074.6200000000001,1,0,1,0,1,0,0,0,0,0,1,0,1
0,74,0,0,35.710244,-118.881679,0,1,0,21,0,0,0,0,0,1,1,0.0,0.0,0.2327383213064945,3,1,4596,43.88333333333333,0,0,0,0,0,0,0,1,0,0,1,0,0
0,74,0,0,34.95703,-117.73045,0,0,0,7,0,0,1,0,1,0,1,0.0,0.0852551259644486,0.0,2,1,3016,586.475,0,0,0,0,0,0,0,0,1,0,0,0,0
1,67,1,0,34.613476,-118.256358,1,1,1,5,0,0,1,0,1,1,1,0.0,0.0,0.03173106699239583,1,1,4662,1162.52,0,0,0,0,1,0,0,0,0,0,1,0,1
0,74,1,0,34.598221,-117.79593,1,1,1,24,0,1,0,0,1,1,1,0.0,0.0,0.21169207417191477,1,1,4481,1370.33,0,0,0,0,0,0,0,0,1,0,0,0,1
0,69,1,0,36.520537,-120.118055,1,1,1,12,0,0,0,0,1,1,1,0.0,0.0,0.14183432344692035,2,1,4937,566.0125,0,0,0,0,0,0,0,0,1,0,1,0,1
1,70,1,0,36.622237,-119.521126,1,1,1,7,0,1,1,0,0,1,1,0.0,0.0,0.42475898334794043,1,1,2999,418.3666666666666,0,0,0,0,0,0,0,0,1,0,1,0,1
0,79,0,0,37.691561,-122.445202,0,0,0,11,0,0,0,0,0,1,0,0.0,0.0,0.0,1,1,3278,20.925,0,0,0,0,0,0,0,0,1,1,0,0,0
0,76,0,0,37.45567,-122.407992,0,1,1,16,0,0,0,1,1,1,0,0.0,0.0,0.21252991005152386,1,1,4235,572.55,0,0,0,0,0,0,0,0,1,0,1,0,1
1,78,1,0,37.266388,-122.26308,1,1,1,14,0,0,1,0,0,0,1,0.0,0.05814798662596308,0.09681639773222851,2,1,4324,85.9875,0,0,0,0,0,0,0,0,1,0,1,0,0
0,79,0,0,37.454924,-122.203168,0,1,1,10,0,0,1,1,1,1,1,0.0,0.0,0.2725753723211043,2,1,4136,481.77500000000003,0,0,0,0,0,0,0,0,1,0,1,0,1
1,73,0,0,37.791222,-122.402241,0,1,1,26,0,1,1,0,1,1,1,0.0,0.0,0.03104898465975087,3,1,5245,416.1166666666666,0,0,1,0,0,0,0,0,1,0,1,0,1
0,74,1,0,37.990118,-122.012188,7,1,1,13,1,0,1,1,1,1,1,0.0,0.0,0.07789451891724031,2,1,5863,690.0357142857143,1,0,1,0,1,0,0,0,0,0,1,0,1
1,73,0,0,38.049292,-122.228415,0,1,0,24,1,0,1,0,1,1,0,0.0,0.0,0.11782125859333686,1,1,4522,18.91,0,0,0,0,0,0,0,0,1,0,0,0,0
